tmdb_id,imdb_id,title,release_date,runtime,budget_nominal,revenue_nominal,genre_primary,genre_secondary,vote_average,vote_count
190859,tt2179136,American Sniper,2014-12-25,133,58800000,542300000,War,Action,7.412,13667
7512,tt0387808,Idiocracy,2006-09-01,85,30000000,495303,Comedy,Science Fiction,6.375,3575
363088,tt5095030,Ant-Man and the Wasp,2018-07-04,119,140000000,622674139,Action,Adventure,6.902,14210
181812,tt2527338,Star Wars: The Rise of Skywalker,2019-12-18,142,489900000,1074144248,Adventure,Action,6.268,10868
1011477,tt1674782,Karate Kid: Legends,2025-05-08,94,45000000,117105466,Action,Adventure,6.997,1210
646385,tt11245972,Scream,2022-01-12,114,24000000,138874789,Horror,Mystery,6.7,3894
480530,tt6343314,Creed II,2018-11-21,130,50000000,214200000,Drama,Action,7.0,5806
80321,tt1277953,Madagascar 3: Europe's Most Wanted,2012-06-06,93,145000000,746921274,Animation,Family,6.637,6580
245891,tt2911666,John Wick,2014-10-16,101,20000000,86085191,Action,Thriller,7.458,20901
44115,tt1542344,127 Hours,2010-11-12,94,18000000,35700000,Adventure,Drama,7.09,8109
976893,tt27503384,Perfect Days,2023-11-10,124,14000000,24094016,Drama,N/A,7.8,1926
240832,tt2872732,Lucy,2014-07-25,89,40000000,469058574,Action,Science Fiction,6.475,17103
585083,tt9848626,Hotel Transylvania: Transformania,2022-01-31,92,75000000,18500000,Animation,Comedy,7.035,3026
73723,tt1482459,The Lorax,2012-03-01,86,70000000,349305397,Animation,Family,6.529,3890
374720,tt5013056,Dunkirk,2017-07-19,107,150000000,549136737,War,Action,7.453,17601
2207,tt0450232,16 Blocks,2006-03-01,105,55000000,65664721,Action,Adventure,6.459,2110
293167,tt3731562,Kong: Skull Island,2017-03-08,118,185000000,566652812,Action,Adventure,6.554,11156
22794,tt0844471,Cloudy with a Chance of Meatballs,2009-09-17,90,100000000,242988466,Animation,Comedy,6.657,6462
26123,tt1407050,American Pie Presents: The Book of Love,2009-12-02,93,8000000,5021219,Comedy,N/A,5.3,1841
412117,tt5113040,The Secret Life of Pets 2,2019-05-24,86,80000000,429434163,Animation,Comedy,6.95,3339
38575,tt1155076,The Karate Kid,2010-06-10,140,40000000,359126022,Action,Adventure,6.569,6577
299537,tt4154664,Captain Marvel,2019-03-06,124,152000000,1131416446,Action,Adventure,6.781,16777
507089,tt4589218,Five Nights at Freddy's,2023-10-25,110,20000000,297242145,Horror,Thriller,7.313,5043
718930,tt12593682,Bullet Train,2022-08-03,126,90000000,239268602,Action,Comedy,7.4,7577
440471,tt6513656,Escape Plan 2: Hades,2018-06-05,93,20000000,17592626,Action,Thriller,5.162,1563
748783,tt5779228,The Garfield Movie,2024-04-30,101,60000000,254907482,Adventure,Animation,6.987,1445
49530,tt1637688,In Time,2011-10-27,109,40000000,173900000,Action,Thriller,6.971,12179
225886,tt1956620,Sex Tape,2014-07-17,94,40000000,126069509,Comedy,N/A,5.407,4225
15512,tt0892782,Monsters vs Aliens,2009-03-19,94,175000000,381509870,Animation,Family,6.251,4973
232672,tt1086772,Blended,2014-05-21,117,40000000,128000000,Comedy,Romance,6.897,3812
299054,tt3291150,Expend4bles,2023-09-15,103,100000000,37917985,Action,Adventure,6.1,1897
447277,tt5971474,The Little Mermaid,2023-05-18,135,297000000,569626289,Adventure,Family,6.27,3330
260346,tt2446042,Taken 3,2014-12-16,109,48000000,325800000,Thriller,Action,6.267,6156
116745,tt0359950,The Secret Life of Walter Mitty,2013-12-18,114,90000000,188133322,Adventure,Comedy,7.2,8288
615777,tt10640346,Babylon,2022-12-22,189,78000000,65267446,Drama,Comedy,7.3,3786
198184,tt1823672,Chappie,2015-03-04,120,49000000,104399548,Crime,Action,6.791,8497
37799,tt1285016,The Social Network,2010-10-01,121,40000000,224920315,Drama,N/A,7.375,13192
287947,tt0448115,Shazam!,2019-03-29,132,80000000,367799011,Action,Comedy,6.976,10220
257344,tt2120120,Pixels,2015-07-16,106,88000000,244874809,Action,Comedy,5.781,8063
63311,tt1189073,The Skin I Live In,2011-08-17,120,13000000,33750478,Drama,Horror,7.486,4638
206647,tt2379713,Spectre,2015-10-26,148,245000000,880707597,Action,Adventure,6.57,11270
524434,tt9032400,Eternals,2021-11-03,156,200000000,402064899,Science Fiction,Action,6.77,9175
8363,tt0829482,Superbad,2007-08-17,113,20000000,170800000,Comedy,N/A,7.269,8122
292431,tt3774694,Love,2015-07-15,134,3000000,249083,Drama,Romance,6.453,2677
373571,tt3741700,Godzilla: King of the Monsters,2019-05-29,132,170000000,387300138,Science Fiction,Action,6.7,6735
268896,tt2557478,Pacific Rim: Uprising,2018-03-21,111,150000000,290061297,Action,Fantasy,6.128,5356
119450,tt2103281,Dawn of the Planet of the Apes,2014-07-08,130,170000000,710644566,Science Fiction,Action,7.338,12246
739405,tt7985704,Operation Fortune: Ruse de Guerre,2023-01-04,114,50000000,48983306,Action,Comedy,6.465,1965
558449,tt9218128,Gladiator II,2024-11-13,148,310000000,462180717,Action,Adventure,6.609,4476
530915,tt8579674,1917,2019-12-25,119,100000000,446064352,War,History,7.987,13576
49018,tt1591095,Insidious,2011-03-31,102,1500000,100106454,Horror,Thriller,6.9,7340
581392,tt8850222,Peninsula,2020-07-15,116,17000000,42698327,Horror,Action,6.719,2589
273248,tt3460252,The Hateful Eight,2015-12-25,188,44000000,155760117,Drama,Mystery,7.757,15313
27578,tt1320253,The Expendables,2010-08-07,103,80000000,274470394,Thriller,Adventure,6.3,8310
308266,tt2005151,War Dogs,2016-08-18,114,50000000,86234523,Comedy,Crime,6.943,5496
131631,tt1951265,The Hunger Games: Mockingjay - Part 1,2014-11-19,123,125000000,755356711,Science Fiction,Adventure,6.818,16750
335983,tt1270797,Venom,2018-09-28,112,116000000,856085151,Science Fiction,Action,6.826,17266
397243,tt3289956,The Autopsy of Jane Doe,2016-12-21,86,4000000,6170043,Horror,Mystery,6.836,4746
1949,tt0443706,Zodiac,2007-03-02,157,65000000,84785914,Crime,Mystery,7.531,11587
752623,tt13320622,The Lost City,2022-03-23,112,74000000,192907684,Action,Adventure,6.456,4005
273477,tt1727776,Scouts Guide to the Zombie Apocalypse,2015-10-23,93,15000000,14900000,Comedy,Horror,6.572,2132
49519,tt0481499,The Croods,2013-03-15,99,135000000,587204668,Animation,Adventure,6.941,7545
1071585,tt26342662,M3GAN 2.0,2025-06-25,120,15000000,39173710,Action,Science Fiction,7.199,1358
18239,tt1259571,The Twilight Saga: New Moon,2009-11-18,131,50000000,709827462,Adventure,Fantasy,5.989,9765
70981,tt1446714,Prometheus,2012-05-30,124,130000000,403354469,Science Fiction,Mystery,6.598,13294
37724,tt1074638,Skyfall,2012-10-24,143,200000000,1108594176,Action,Adventure,7.263,16151
870028,tt7068946,The Accountant²,2025-04-23,133,80000000,103223366,Mystery,Crime,7.082,1789
420809,tt4777008,Maleficent: Mistress of Evil,2019-10-16,119,185000000,491730089,Family,Fantasy,7.3,6507
746036,tt1684562,The Fall Guy,2024-04-24,127,125000000,181073291,Action,Comedy,6.958,3789
335977,tt1462764,Indiana Jones and the Dial of Destiny,2023-06-25,155,294700000,383963057,Adventure,Action,6.512,4176
46195,tt1436562,Rio,2011-04-03,96,90000000,483866772,Animation,Adventure,6.8,7185
1084199,tt26584495,Companion,2025-01-22,97,10000000,36869122,Horror,Science Fiction,7.018,2325
424694,tt1727824,Bohemian Rhapsody,2018-10-24,135,52000000,910813521,Music,Drama,7.958,17811
756999,tt7144666,The Black Phone,2022-06-16,103,16000000,161441914,Horror,Thriller,7.521,5864
787699,tt6166392,Wonka,2023-12-06,117,125000000,634502312,Comedy,Family,7.036,4402
330459,tt3748528,Rogue One: A Star Wars Story,2016-12-14,133,200000000,1056057273,Action,Adventure,7.507,16448
50646,tt1570728,"Crazy, Stupid, Love.",2011-07-29,118,50000000,145079584,Comedy,Drama,7.3,9307
940721,tt23289160,Godzilla Minus One,2023-11-03,125,15000000,113676322,Science Fiction,Horror,7.572,3198
26389,tt1179034,From Paris with Love,2010-02-04,92,52000000,52800000,Action,Crime,6.403,2342
1265,tt0398808,Bridge to Terabithia,2007-02-15,95,60000000,137587063,Adventure,Drama,7.336,5284
246655,tt3385516,X-Men: Apocalypse,2016-05-18,144,178000000,543934787,Science Fiction,Fantasy,6.525,13798
120467,tt2278388,The Grand Budapest Hotel,2014-02-26,100,30000000,174600318,Comedy,Drama,8.0,16136
436270,tt6443346,Black Adam,2022-10-19,125,200000000,393452111,Action,Adventure,6.8,7041
19913,tt1022603,(500) Days of Summer,2009-07-17,95,7500000,60781545,Comedy,Drama,7.301,11058
44214,tt0947798,Black Swan,2010-12-03,108,13000000,329398046,Drama,Thriller,7.686,15588
512200,tt7975244,Jumanji: The Next Level,2019-12-04,123,125000000,801693929,Adventure,Comedy,6.875,9394
61791,tt1318514,Rise of the Planet of the Apes,2011-08-03,105,93000000,481800873,Thriller,Action,7.344,12776
423108,tt7069210,The Conjuring: The Devil Made Me Do It,2021-05-25,111,39000000,206444123,Horror,Mystery,7.351,6556
335787,tt1464335,Uncharted,2022-02-10,116,120000000,407141258,Action,Adventure,6.886,6895
57214,tt1636826,Project X,2012-03-01,88,12000000,102731865,Comedy,N/A,6.902,6855
531428,tt8613070,Portrait of a Lady on Fire,2019-09-06,121,5740000,9923127,Drama,Romance,8.1,2945
19994,tt1131734,Jennifer's Body,2009-09-18,107,16000000,31556061,Horror,Comedy,5.996,4264
527774,tt5109280,Raya and the Last Dragon,2021-03-03,107,100000000,130423032,Animation,Action,7.801,7309
184315,tt1267297,Hercules,2014-07-23,98,100000000,244819862,Action,Adventure,5.802,4357
50546,tt1564367,Just Go with It,2011-02-10,117,80000000,214945591,Comedy,Romance,6.71,6135
339846,tt1469304,Baywatch,2017-05-25,116,69000000,177900000,Comedy,Action,6.082,8510
604079,tt10374610,The Long Walk,2025-09-10,108,20000000,63103084,Science Fiction,Thriller,6.906,1560
629542,tt8115900,The Bad Guys,2022-03-17,100,80000000,250162278,Action,Animation,7.531,2567
398818,tt5726616,Call Me by Your Name,2017-10-01,132,3500000,43143046,Romance,Drama,8.1,12764
353486,tt2283362,Jumanji: Welcome to the Jungle,2017-12-09,119,90000000,995339117,Adventure,Comedy,6.819,14523
744276,tt13070038,After Ever Happy,2022-08-24,95,14000000,19238073,Romance,Drama,6.771,1370
339403,tt3890160,Baby Driver,2017-06-28,113,34000000,226945087,Action,Crime,7.444,16867
1241436,tt31434639,Warfare,2025-04-09,95,20000000,34902602,War,Action,7.085,1467
1124620,tt27714946,The Monkey,2025-02-10,97,10000000,68871071,Horror,Comedy,5.999,1345
476669,tt6856242,The King's Man,2021-12-22,131,100000000,125897478,Action,Adventure,6.712,5073
661374,tt11564570,Glass Onion: A Knives Out Mystery,2022-11-23,140,40000000,15000000,Comedy,Crime,7.032,6859
512195,tt7991608,Red Notice,2021-11-04,118,160000000,178143,Action,Comedy,6.731,6463
799583,tt5177120,The Ministry of Ungentlemanly Warfare,2024-04-18,120,60000000,29768915,Action,Comedy,7.014,1902
62211,tt1453405,Monsters University,2013-06-19,104,200000000,743559465,Animation,Family,7.051,11339
845781,tt14948432,Red One,2024-10-31,124,250000000,185700759,Action,Comedy,6.983,3051
290859,tt6450804,Terminator: Dark Fate,2019-10-23,128,185000000,261119292,Science Fiction,Action,6.4,5686
118340,tt2015381,Guardians of the Galaxy,2014-07-30,121,170000000,772776600,Action,Science Fiction,7.906,29771
560016,tt9214772,Monkey Man,2024-04-03,122,10000000,35271631,Thriller,Crime,6.866,1418
381284,tt4846340,Hidden Figures,2016-12-10,127,25000000,235957472,Drama,History,8.044,10470
101299,tt1951264,The Hunger Games: Catching Fire,2013-11-15,146,130000000,865011746,Adventure,Action,7.428,18470
343611,tt3393786,Jack Reacher: Never Go Back,2016-10-19,118,60000000,162100000,Action,Thriller,6.021,5360
624860,tt10838180,The Matrix Resurrections,2021-12-16,148,190000000,156497322,Science Fiction,Action,6.331,6500
1593,tt0477347,Night at the Museum,2006-12-20,108,110000000,574480841,Fantasy,Family,6.6,10979
35,tt0462538,The Simpsons Movie,2007-07-25,87,75000000,527068851,Animation,Comedy,7.023,8568
752,tt0434409,V for Vendetta,2006-02-23,132,54000000,134686457,Action,Thriller,7.901,15596
12429,tt0876563,Ponyo,2008-07-19,100,34000000,202404009,Animation,Fantasy,7.756,4833
577922,tt6723592,Tenet,2020-08-22,150,205000000,365304105,Action,Thriller,7.175,11131
884605,tt15671028,No Hard Feelings,2023-06-15,103,45000000,83000000,Comedy,Romance,6.676,3862
141052,tt0974015,Justice League,2017-11-15,120,300000000,661326987,Action,Adventure,6.073,13690
64690,tt0780504,Drive,2011-09-15,100,15000000,79713640,Drama,Thriller,7.583,13666
1771,tt0458339,Captain America: The First Avenger,2011-07-22,124,140000000,370569774,Action,Adventure,7.008,22769
760104,tt13560574,X,2022-03-17,106,1000000,14745049,Horror,N/A,6.719,3978
1151031,tt32246771,Bring Her Back,2025-05-19,104,15000000,39410222,Horror,N/A,7.353,1698
549509,tt8999762,The Brutalist,2024-12-20,215,9600000,50145227,Drama,N/A,6.955,1672
145135,tt2387433,Dark Skies,2013-02-21,97,3500000,27858103,Science Fiction,Thriller,6.355,1957
1250,tt0259324,Ghost Rider,2007-01-15,114,110000000,228738393,Thriller,Action,5.61,6487
1232546,tt30955489,Until Dawn,2025-04-23,103,15000000,54105064,Horror,Mystery,6.278,1439
23483,tt1250777,Kick-Ass,2010-03-26,118,28000000,96188903,Action,Crime,7.124,12405
459151,tt6932874,The Boss Baby: Family Business,2021-07-01,107,82000000,146745280,Animation,Comedy,7.326,2692
14001,tt0455760,Dead Silence,2007-03-16,89,20000000,22382047,Horror,N/A,6.453,2454
13475,tt0796366,Star Trek,2009-05-06,127,150000000,386839614,Science Fiction,Action,7.431,10512
646380,tt11286314,Don't Look Up,2021-12-08,138,75000000,791863,Comedy,Science Fiction,7.065,9378
698687,tt8864596,Transformers One,2024-09-11,104,75000000,129408392,Animation,Science Fiction,7.968,1640
335988,tt3371366,Transformers: The Last Knight,2017-06-16,154,217000000,605425157,Action,Adventure,6.057,6732
38321,tt0822847,Priest,2011-05-05,87,60000000,84154026,Action,Fantasy,5.879,2539
24021,tt1325004,The Twilight Saga: Eclipse,2010-06-23,124,68000000,698491347,Adventure,Fantasy,6.193,9261
4922,tt0421715,The Curious Case of Benjamin Button,2008-12-25,166,150000000,335802786,Drama,Fantasy,7.6,13756
312221,tt3076658,Creed,2015-11-25,133,37000000,173600000,Drama,N/A,7.407,7973
43347,tt0758752,Love & Other Drugs,2010-11-22,112,30000000,102800000,Drama,Comedy,7.044,5624
98566,tt1291150,Teenage Mutant Ninja Turtles,2014-08-07,101,125000000,485004754,Science Fiction,Action,5.93,7201
792307,tt14230458,Poor Things,2023-12-07,141,35000000,117607117,Science Fiction,Romance,7.639,5518
138832,tt1723121,We're the Millers,2013-08-07,110,37000000,270000000,Comedy,Crime,6.844,9476
152601,tt1798709,Her,2013-12-18,126,23000000,47351251,Romance,Science Fiction,7.839,15336
420634,tt4281724,Terrifier,2018-01-25,84,35000,421798,Horror,N/A,6.313,2975
310131,tt4263482,The Witch,2016-02-19,92,4000000,40423945,Horror,N/A,7.002,7666
360920,tt2709692,The Grinch,2018-11-08,85,75000000,552976825,Animation,Comedy,6.864,4442
588,tt0384537,Silent Hill,2006-04-21,125,50000000,100605135,Horror,Mystery,6.637,4918
1064028,tt24871974,Subservience,2024-08-15,105,4400000,262793,Horror,Science Fiction,6.611,1015
776503,tt10366460,CODA,2021-08-13,112,10000000,1905058,Drama,Music,7.887,2597
969492,tt19864802,Land of Bad,2024-02-09,113,18000000,7021101,Action,War,7.249,1497
281338,tt3450958,War for the Planet of the Apes,2017-07-11,140,150000000,490719763,Drama,Science Fiction,7.217,9738
4523,tt0461770,Enchanted,2007-11-20,107,85000000,340487652,Comedy,Family,6.845,5720
127380,tt2277860,Finding Dory,2016-06-16,97,200000000,1029266989,Adventure,Animation,7.041,12667
13183,tt0409459,Watchmen,2009-03-04,163,130000000,185258983,Mystery,Action,7.356,10020
1284120,tt29344903,The Ugly Stepsister,2025-03-07,109,4250000,5325096,Horror,Comedy,7.321,1188
345887,tt3766354,The Equalizer 2,2018-07-19,121,62000000,190400157,Action,Thriller,6.79,5999
967941,tt19847976,Wicked: For Good,2025-11-19,137,150000000,539042601,Fantasy,Adventure,6.626,1025
137106,tt1490017,The Lego Movie,2014-02-06,100,60000000,470759687,Animation,Family,7.429,8505
335797,tt3470600,Sing,2016-11-23,108,75000000,634151679,Animation,Comedy,7.124,8440
1242011,tt31184028,Together,2025-07-14,102,17000000,34747399,Horror,Romance,6.926,1168
399566,tt5034838,Godzilla vs. Kong,2021-03-24,114,200000000,470116094,Action,Science Fiction,7.5,10653
522627,tt8367814,The Gentlemen,2020-01-01,113,22000000,115171795,Action,Comedy,7.662,6627
181533,tt2692250,Night at the Museum: Secret of the Tomb,2014-12-17,98,127000000,363204635,Adventure,Comedy,6.224,6234
404368,tt5848272,Ralph Breaks the Internet,2018-11-20,112,175000000,529323962,Action,Adventure,7.162,8118
124905,tt0831387,Godzilla,2014-05-14,123,160000000,524978362,Action,Drama,6.361,9811
640146,tt10954600,Ant-Man and the Wasp: Quantumania,2023-02-15,125,326600000,476071180,Action,Adventure,6.226,5862
153518,tt1985949,The Angry Birds Movie,2016-05-11,97,73000000,349779543,Animation,Adventure,6.268,4006
9655,tt0454945,She's the Man,2006-03-17,105,20000000,57194667,Comedy,Romance,6.817,3296
514847,tt8244784,The Hunt,2020-03-11,90,14000000,12400979,Action,Thriller,6.645,3674
294254,tt4046784,Maze Runner: The Scorch Trials,2015-09-09,131,61000000,312296056,Science Fiction,Action,6.73,11051
49529,tt0401729,John Carter,2012-03-07,132,263700000,284100000,Action,Adventure,6.372,6122
18405,tt0844708,The Last House on the Left,2009-03-13,113,15000000,32721635,Crime,Thriller,6.497,1961
157350,tt1840309,Divergent,2014-03-14,140,85000000,288885818,Action,Adventure,6.905,13499
450465,tt6823368,Glass,2019-01-16,129,20000000,246999039,Thriller,Drama,6.665,9099
105864,tt1979388,The Good Dinosaur,2015-11-14,93,175000000,332207671,Adventure,Animation,6.746,6016
5876,tt0884328,The Mist,2007-11-21,126,18000000,57470220,Horror,Science Fiction,6.945,5859
9339,tt0389860,Click,2006-06-23,107,82500000,240685326,Comedy,Drama,6.3,7583
522938,tt1206885,Rambo: Last Blood,2019-09-18,89,50000000,91500000,Action,Thriller,6.531,4233
4638,tt0425112,Hot Fuzz,2007-02-14,121,12000000,80600000,Crime,Action,7.566,8366
882569,tt4873118,Guy Ritchie's The Covenant,2023-04-19,123,55000000,21948551,War,Action,7.72,3199
428078,tt1571234,Mortal Engines,2018-11-27,128,100000000,83869818,Adventure,Science Fiction,6.223,5160
333484,tt2404435,The Magnificent Seven,2016-09-14,132,90000000,162400000,Adventure,Action,6.491,6426
34851,tt1424381,Predators,2010-07-07,107,40000000,127233108,Science Fiction,Action,6.302,4648
1735,tt0859163,The Mummy: Tomb of the Dragon Emperor,2008-07-01,112,145000000,403449830,Adventure,Action,5.5,4828
426063,tt5040012,Nosferatu,2024-12-25,133,50000000,181805645,Horror,Fantasy,6.7,3693
402900,tt5164214,Ocean's Eight,2018-06-07,111,70000000,297718711,Crime,Comedy,6.955,8814
882598,tt15474916,Smile,2022-09-23,115,17000000,217408513,Horror,Mystery,6.673,4073
5559,tt0389790,Bee Movie,2007-10-28,91,150000000,287594577,Family,Animation,6.045,5290
337339,tt4630562,The Fate of the Furious,2017-04-12,136,250000000,1236000000,Action,Crime,6.853,10831
1097549,tt30057084,Babygirl,2024-12-25,115,20000000,60934894,Romance,Thriller,5.7,1214
889737,tt11315808,Joker: Folie à Deux,2024-10-01,138,190000000,207500287,Drama,Crime,5.402,2939
283366,tt1935859,Miss Peregrine's Home for Peculiar Children,2016-09-28,127,110000000,296482446,Adventure,Fantasy,6.839,10488
138103,tt2333784,The Expendables 3,2014-08-07,126,95000000,214657577,Action,Adventure,6.2,5357
9757,tt0477051,Norbit,2007-02-08,102,10000000,159814490,Comedy,N/A,5.671,2600
45243,tt1411697,The Hangover Part II,2011-05-25,102,80000000,586764305,Comedy,N/A,6.507,11302
7345,tt0469494,There Will Be Blood,2007-12-26,158,25000000,77208711,Drama,N/A,8.077,7477
10315,tt0432283,Fantastic Mr. Fox,2009-10-14,87,40000000,46471023,Adventure,Animation,7.825,6129
1226578,tt23468450,Longlegs,2024-07-10,101,10000000,127961936,Crime,Horror,6.527,2683
12201,tt1226273,Edge of Darkness,2010-01-28,117,80000000,81126522,Crime,Drama,6.438,1747
110415,tt1706620,Snowpiercer,2013-08-01,127,39200000,86758912,Action,Science Fiction,6.908,10445
51876,tt1219289,Limitless,2011-03-17,106,27000000,161900000,Thriller,Mystery,7.201,11506
392044,tt3402236,Murder on the Orient Express,2017-11-03,114,55000000,352800000,Mystery,Drama,6.707,10565
951491,tt21807222,Saw X,2023-09-27,118,13000000,125319714,Horror,Mystery,7.159,2378
556694,tt9198364,Three Thousand Years of Longing,2022-08-24,108,60000000,20300000,Drama,Fantasy,6.883,1666
6477,tt0952640,Alvin and the Chipmunks,2007-12-13,92,60000000,361366633,Comedy,Family,5.838,4749
929590,tt17279496,Civil War,2024-04-10,109,50000000,126542249,War,Action,6.9,4350
307081,tt1798684,Southpaw,2015-07-22,123,30000000,91709827,Action,Drama,7.4,5829
311324,tt2034800,The Great Wall,2016-12-16,103,150000000,331957105,Action,Adventure,6.032,5551
331482,tt3281548,Little Women,2019-12-25,135,40000000,332103783,Drama,Romance,7.9,6846
670292,tt11858890,The Creator,2023-09-27,134,80000000,104272136,Science Fiction,Action,7.039,3921
443791,tt5774060,Underwater,2020-01-08,95,50000000,40882928,Horror,Science Fiction,6.3,3482
980489,tt4495098,Gran Turismo,2023-08-09,135,60000000,121700000,Adventure,Drama,7.707,3429
22832,tt1186367,Ninja Assassin,2009-09-29,99,40000000,61601280,Action,Adventure,6.7,1791
4564,tt1000774,Sex and the City,2008-05-12,146,65000000,418800000,Comedy,Drama,6.5,2269
